date,lat,lon,ind
2019-06-14,40.72528910781132,-74.04557168483734,17180
2019-06-14,40.7211236,-74.03805095,17180
2019-06-14,40.7177325,-74.043845,17181
2019-06-14,40.71458403535893,-74.04281705617905,17181
2019-06-14,40.7177325,-74.043845,17182
2019-06-14,40.71458403535893,-74.04281705617905,17182
2019-06-14,40.734785818,-74.050443636,17183
2019-06-14,40.7241765,-74.0506564,17183
2019-06-14,40.72152515,-74.046304543,17184
2019-06-14,40.72601172964625,-74.05038893222809,17184
2019-06-14,40.7311689,-74.0575736,17185
2019-06-14,40.7376037,-74.0524783,17185
2019-06-14,40.72152515,-74.046304543,17186
2019-06-14,40.72568548362901,-74.04879033565521,17186
2019-06-14,40.7272235,-74.0337589,17187
2019-06-14,40.71517767732029,-74.03768330812454,17187
2019-06-14,40.72152515,-74.046304543,17188
2019-06-14,40.71848892,-74.047726625,17188
2019-06-14,40.72165072487999,-74.04288411140442,17189
2019-06-14,40.727595966,-74.044247311,17189
2019-06-14,40.71848892,-74.047726625,17190
2019-06-14,40.71942,-74.05099,17190
2019-06-14,40.727595966,-74.044247311,17191
2019-06-14,40.727595966,-74.044247311,17191
2019-06-14,40.71848892,-74.047726625,17192
2019-06-14,40.71435836870427,-74.06661093235016,17192
2019-06-14,40.71848892,-74.047726625,17193
2019-06-14,40.71435836870427,-74.06661093235016,17193
2019-06-14,40.73496102000952,-74.0595030784607,17194
2019-06-14,40.74590996631558,-74.0572714805603,17194
2019-06-14,40.727595966,-74.044247311,17195
2019-06-14,40.7272235,-74.0337589,17195
2019-06-14,40.72528910781132,-74.04557168483734,17196
2019-06-14,40.71958611647166,-74.04311746358871,17196
2019-06-14,40.7236589,-74.0641943,17197
2019-06-14,40.71958611647166,-74.04311746358871,17197
2019-06-14,40.727595966,-74.044247311,17198
2019-06-14,40.72333158646436,-74.04595255851744,17198
2019-06-14,40.71458403535893,-74.04281705617905,17199
2019-06-14,40.71958611647166,-74.04311746358871,17199
2019-06-14,40.7241765,-74.0506564,17200
2019-06-14,40.7192517,-74.034234,17200
2019-06-14,40.72755146730012,-74.07106071710587,17201
2019-06-14,40.73089709786179,-74.06391263008118,17201
2019-06-14,40.7192517,-74.034234,17202
2019-06-14,40.7287448,-74.0321082,17202
2019-06-14,40.727595966,-74.044247311,17203
2019-06-14,40.71958611647166,-74.04311746358871,17203
2019-06-14,40.727595966,-74.044247311,17204
2019-06-14,40.71958611647166,-74.04311746358871,17204
2019-06-14,40.721630142638354,-74.04996782541275,17205
2019-06-14,40.71958611647166,-74.04311746358871,17205
2019-06-14,40.72333158646436,-74.04595255851744,17206
2019-06-14,40.7211236,-74.03805095,17206
2019-06-14,40.7236589,-74.0641943,17207
2019-06-14,40.73089709786179,-74.06391263008118,17207
2019-06-14,40.727595966,-74.044247311,17208
2019-06-14,40.72165072487999,-74.04288411140442,17208
2019-06-14,40.71835519823214,-74.03891444206238,17209
2019-06-14,40.7287448,-74.0321082,17209
2019-06-14,40.71653978099194,-74.0496379137039,17210
2019-06-14,40.71958611647166,-74.04311746358871,17210
2019-06-14,40.71958611647166,-74.04311746358871,17211
2019-06-14,40.72601172964625,-74.05038893222809,17211
2019-06-14,40.74871594538023,-74.04044330120087,17212
2019-06-14,40.72568548362901,-74.04879033565521,17212
2019-06-14,40.73089709786179,-74.06391263008118,17213
2019-06-14,40.7246050998869,-74.07840594649315,17213
2019-06-14,40.71835519823214,-74.03891444206238,17214
2019-06-14,40.71848892,-74.047726625,17214
2019-06-14,40.71958611647166,-74.04311746358871,17215
2019-06-14,40.721630142638354,-74.04996782541275,17215
2019-06-14,40.71958611647166,-74.04311746358871,17216
2019-06-14,40.727595966,-74.044247311,17216
2019-06-14,40.73089709786179,-74.06391263008118,17217
2019-06-14,40.7253399253558,-74.06762212514877,17217
2019-06-14,40.72165072487999,-74.04288411140442,17218
2019-06-14,40.72568548362901,-74.04879033565521,17218
2019-06-14,40.71958611647166,-74.04311746358871,17219
2019-06-14,40.72568548362901,-74.04879033565521,17219
2019-06-14,40.71958611647166,-74.04311746358871,17220
2019-06-14,40.71458403535893,-74.04281705617905,17220
2019-06-14,40.7141454,-74.0335519,17221
2019-06-14,40.727595966,-74.044247311,17221
2019-06-14,40.73367,-74.0625,17222
2019-06-14,40.7376037,-74.0524783,17222
2019-06-14,40.72165072487999,-74.04288411140442,17223
2019-06-14,40.7241765,-74.0506564,17223
2019-06-14,40.72165072487999,-74.04288411140442,17224
2019-06-14,40.7241765,-74.0506564,17224
2019-06-14,40.7141454,-74.0335519,17225
2019-06-14,40.71942,-74.05099,17225
2019-06-14,40.71653978099194,-74.0496379137039,17226
2019-06-14,40.7211236,-74.03805095,17226
2019-06-14,40.73089709786179,-74.06391263008118,17227
2019-06-14,40.71928220070702,-74.07126188278198,17227
2019-06-14,40.73367,-74.0625,17228
2019-06-14,40.74590996631558,-74.0572714805603,17228
2019-06-14,40.71958611647166,-74.04311746358871,17229
2019-06-14,40.71653978099194,-74.0496379137039,17229
2019-06-14,40.7272235,-74.0337589,17230
2019-06-14,40.742677141,-74.051788633,17230
2019-06-14,40.73089709786179,-74.06391263008118,17231
2019-06-14,40.72572613742557,-74.07195925712585,17231
2019-06-14,40.71958611647166,-74.04311746358871,17232
