date,lat,lon,ind
2018-04-15,40.71911552,-74.00666661,2200
2018-04-15,40.7277140777778,-74.01129573583603,2200
2018-04-15,40.70255065,-74.0127234,2201
2018-04-15,40.7277140777778,-74.01129573583603,2201
2018-04-15,40.73038599,-74.00214988,2202
2018-04-15,40.7277140777778,-74.01129573583603,2202
2018-04-15,40.74691959,-74.00451887,2203
2018-04-15,40.7277140777778,-74.01129573583603,2203
2018-04-15,40.71870987,-74.0090009,2204
2018-04-15,40.7277140777778,-74.01129573583603,2204
2018-04-15,40.74691959,-74.00451887,2205
2018-04-15,40.7277140777778,-74.01129573583603,2205
2018-04-15,40.70834698,-74.01713445,2206
2018-04-15,40.7277140777778,-74.01129573583603,2206
2018-04-15,40.71754834,-74.01322069,2207
2018-04-15,40.7277140777778,-74.01129573583603,2207
2018-04-15,40.73997354103409,-74.00513872504234,2208
2018-04-15,40.7277140777778,-74.01129573583603,2208
2018-04-15,40.7149787,-74.013012,2209
2018-04-15,40.7277140777778,-74.01129573583603,2209
2018-04-15,40.73652889,-74.00618026,2210
2018-04-15,40.7277140777778,-74.01129573583603,2210
2018-04-15,40.7505853470215,-73.9946848154068,2211
2018-04-15,40.7277140777778,-74.01129573583603,2211
2018-04-15,40.739323,-74.008119,2212
2018-04-15,40.7277140777778,-74.01129573583603,2212
2018-04-15,40.739323,-74.008119,2213
2018-04-15,40.7277140777778,-74.01129573583603,2213
2018-04-15,40.739323,-74.008119,2214
2018-04-15,40.7277140777778,-74.01129573583603,2214
2018-04-15,40.71754834,-74.01322069,2215
2018-04-15,40.7277140777778,-74.01129573583603,2215
2018-04-15,40.72019521437465,-74.0103006362915,2216
2018-04-15,40.7277140777778,-74.01129573583603,2216
2018-04-15,40.71911552,-74.00666661,2217
2018-04-15,40.7277140777778,-74.01129573583603,2217
2018-04-15,40.73535398,-74.00483091,2218
2018-04-15,40.7277140777778,-74.01129573583603,2218
2018-04-15,40.7153379,-74.01658354,2219
2018-04-15,40.7277140777778,-74.01129573583603,2219
2018-04-15,40.71748752,-74.0104554,2220
2018-04-15,40.7277140777778,-74.01129573583603,2220
2018-04-15,40.71748752,-74.0104554,2221
2018-04-15,40.7277140777778,-74.01129573583603,2221
2018-04-15,40.73532427,-73.99800419,2222
2018-04-15,40.7277140777778,-74.01129573583603,2222
2018-04-15,40.75594159,-74.0021163,2223
2018-04-15,40.7277140777778,-74.01129573583603,2223
2018-04-15,40.70706456,-74.00731853,2224
2018-04-15,40.7277140777778,-74.01129573583603,2224
2018-04-15,40.71754834,-74.01322069,2225
2018-04-15,40.7277140777778,-74.01129573583603,2225
2018-04-15,40.7149787,-74.013012,2226
2018-04-15,40.7277140777778,-74.01129573583603,2226
2018-04-15,40.71625008,-74.0091059,2227
2018-04-15,40.7277140777778,-74.01129573583603,2227
2018-04-15,40.74334935,-74.00681753,2228
2018-04-15,40.7277140777778,-74.01129573583603,2228
2018-04-15,40.74334935,-74.00681753,2229
2018-04-15,40.7277140777778,-74.01129573583603,2229
2018-04-15,40.71754834,-74.01322069,2230
2018-04-15,40.7277140777778,-74.01129573583603,2230
2018-04-15,40.70717936,-74.00887308,2231
2018-04-15,40.7277140777778,-74.01129573583603,2231
2018-04-15,40.73223272,-73.98889957,2232
2018-04-15,40.7277140777778,-74.01129573583603,2232
2018-04-15,40.71754834,-74.01322069,2233
2018-04-15,40.7277140777778,-74.01129573583603,2233
2018-04-15,40.73291553,-74.00711384,2234
2018-04-15,40.7277140777778,-74.01129573583603,2234
2018-04-15,40.746745,-74.007756,2235
2018-04-15,40.7277140777778,-74.01129573583603,2235
2018-04-15,40.7149787,-74.013012,2236
2018-04-15,40.7277140777778,-74.01129573583603,2236
2018-04-15,40.71754834,-74.01322069,2237
2018-04-15,40.7277140777778,-74.01129573583603,2237
2018-04-15,40.70834698,-74.01713445,2238
2018-04-15,40.7277140777778,-74.01129573583603,2238
2018-04-15,40.71485150526252,-74.01122331619263,2239
2018-04-15,40.7277140777778,-74.01129573583603,2239
2018-04-15,40.75018156325683,-74.00218427181244,6101
2018-04-15,40.74734825,-73.99723551,6101
2018-04-15,40.75018156325683,-74.00218427181244,6102
2018-04-15,40.74734825,-73.99723551,6102
2018-04-15,40.75018156325683,-74.00218427181244,6103
2018-04-15,40.751551,-73.993934,6103
2018-04-15,40.75018156325683,-74.00218427181244,6104
2018-04-15,40.74487634,-73.99529885,6104
2018-04-15,40.75018156325683,-74.00218427181244,6105
2018-04-15,40.74734825,-73.99723551,6105
2018-04-15,40.75018156325683,-74.00218427181244,6106
2018-04-15,40.71754834,-74.01322069,6106
2018-04-15,40.75018156325683,-74.00218427181244,6107
2018-04-15,40.74734825,-73.99723551,6107
2018-04-15,40.75018156325683,-74.00218427181244,6108
2018-04-15,40.751396,-74.005226,6108
2018-04-15,40.75018156325683,-74.00218427181244,6109
2018-04-15,40.73997354103409,-74.00513872504234,6109
2018-04-15,40.75018156325683,-74.00218427181244,6110
2018-04-15,40.746647,-73.993915,6110
2018-04-15,40.75018156325683,-74.00218427181244,6111
2018-04-15,40.746647,-73.993915,6111
2018-04-15,40.75018156325683,-74.00218427181244,6112
2018-04-15,40.74238787,-73.99726235,6112
2018-04-15,40.75018156325683,-74.00218427181244,6113
2018-04-15,40.7462009,-73.98855723,6113
2018-04-15,40.75018156325683,-74.00218427181244,6114
2018-04-15,40.74102150900266,-74.001384973526,6114
2018-04-15,40.75018156325683,-74.00218427181244,6115
2018-04-15,40.77966809007312,-73.98093044757842,6115
2018-04-15,40.75018156325683,-74.00218427181244,6116
2018-04-15,40.74173969,-73.99415556,6116
2018-04-15,40.75018156325683,-74.00218427181244,6117
2018-04-15,40.722103786686034,-73.99724900722504,6117
2018-04-15,40.75018156325683,-74.00218427181244,6118
2018-04-15,40.74734825,-73.99723551,6118
2018-04-15,40.75018156325683,-74.00218427181244,6119
2018-04-15,40.74901271,-73.98848395,6119
2018-04-15,40.75018156325683,-74.00218427181244,6120
2018-04-15,40.73971301,-73.99456405,6120
2018-04-15,40.75018156325683,-74.00218427181244,6121
2018-04-15,40.73971301,-73.99456405,6121
2018-04-15,40.75018156325683,-74.00218427181244,6122
2018-04-15,40.72917025,-73.99810231,6122
2018-04-15,40.75018156325683,-74.00218427181244,6123
2018-04-15,40.75594159,-74.0021163,6123
2018-04-15,40.75018156325683,-74.00218427181244,6124
2018-04-15,40.73047309,-73.98672378,6124
2018-04-15,40.75018156325683,-74.00218427181244,6125
2018-04-15,40.74734825,-73.99723551,6125
2018-04-15,40.75018156325683,-74.00218427181244,6126
2018-04-15,40.74734825,-73.99723551,6126
2018-04-15,40.75018156325683,-74.00218427181244,6127
2018-04-15,40.7284186,-73.98713956,6127
2018-04-15,40.75018156325683,-74.00218427181244,6128
2018-04-15,40.75018156325683,-74.00218427181244,6128
2018-04-15,40.75018156325683,-74.00218427181244,6129
2018-04-15,40.75255434,-73.97282625,6129
2018-04-15,40.722055,-73.989111,9261
2018-04-15,40.74937024193277,-73.99923384189606,9261
2018-04-15,40.74937024193277,-73.99923384189606,9262
2018-04-15,40.74290902,-73.97706058,9262
2018-04-15,40.74937024193277,-73.99923384189606,9263
2018-04-15,40.71117444,-73.99682619,9263
2018-04-15,40.735238,-74.000271,9264
2018-04-15,40.74937024193277,-73.99923384189606,9264
2018-04-15,40.74937024193277,-73.99923384189606,9265
2018-04-15,40.73997354103409,-74.00513872504234,9265
2018-04-15,40.74937024193277,-73.99923384189606,9266
2018-04-15,40.735367055605394,-73.98797392845154,9266
2018-04-15,40.752165280621966,-73.97992193698882,9267
2018-04-15,40.74937024193277,-73.99923384189606,9267
2018-04-15,40.73935542,-73.99931783,9268
2018-04-15,40.74937024193277,-73.99923384189606,9268
2018-04-15,40.73935542,-73.99931783,9269
2018-04-15,40.74937024193277,-73.99923384189606,9269
2018-04-15,40.71754834,-74.01322069,9270
2018-04-15,40.74937024193277,-73.99923384189606,9270
2018-04-15,40.74937024193277,-73.99923384189606,9271
2018-04-15,40.74487634,-73.99529885,9271
2018-04-15,40.74937024193277,-73.99923384189606,9272
2018-04-15,40.73038599,-74.00214988,9272
2018-04-15,40.751873,-73.977706,9273
2018-04-15,40.74937024193277,-73.99923384189606,9273
2018-04-15,40.74937024193277,-73.99923384189606,9274
2018-04-15,40.75018156325683,-74.00218427181244,9274
2018-04-15,40.74238787,-73.99726235,9275
2018-04-15,40.74937024193277,-73.99923384189606,9275
2018-04-15,40.74937024193277,-73.99923384189606,9276
2018-04-15,40.746745,-74.007756,9276
2018-04-15,40.73971301,-73.99456405,9277
2018-04-15,40.74937024193277,-73.99923384189606,9277
2018-04-15,40.74937024193277,-73.99923384189606,9278
2018-04-15,40.7454973,-74.00197139,9278
2018-04-15,40.74475148,-73.99915362,9279
2018-04-15,40.74937024193277,-73.99923384189606,9279
2018-04-15,40.71413089,-73.9970468,9280
2018-04-15,40.74937024193277,-73.99923384189606,9280
2018-04-15,40.74444921,-73.98303529,9281
2018-04-15,40.74937024193277,-73.99923384189606,9281
2018-04-15,40.7454973,-74.00197139,9282
2018-04-15,40.74937024193277,-73.99923384189606,9282
2018-04-15,40.75206862,-73.96784384,9283
2018-04-15,40.74937024193277,-73.99923384189606,9283
2018-04-15,40.74937024193277,-73.99923384189606,9284
2018-04-15,40.73532427,-73.99800419,9284
2018-04-15,40.73047309,-73.98672378,9285
2018-04-15,40.74937024193277,-73.99923384189606,9285
2018-04-15,40.722103786686034,-73.99724900722504,9286
2018-04-15,40.74937024193277,-73.99923384189606,9286
2018-04-15,40.7454973,-74.00197139,9287
2018-04-15,40.74937024193277,-73.99923384189606,9287
2018-04-15,40.74734825,-73.99723551,9288
2018-04-15,40.74937024193277,-73.99923384189606,9288
2018-04-15,40.74691959,-74.00451887,9289
2018-04-15,40.74937024193277,-73.99923384189606,9289
2018-04-15,40.76009437,-73.99461843,9290
2018-04-15,40.74937024193277,-73.99923384189606,9290
2018-04-15,40.73314259,-73.97573881,9291
2018-04-15,40.74937024193277,-73.99923384189606,9291
2018-04-15,40.7454973,-74.00197139,9292
2018-04-15,40.74937024193277,-73.99923384189606,9292
2018-04-15,40.74937024193277,-73.99923384189606,9293
2018-04-15,40.739323,-74.008119,9293
2018-04-15,40.74937024193277,-73.99923384189606,9294
2018-04-15,40.7505853470215,-73.9946848154068,9294
2018-04-15,40.74937024193277,-73.99923384189606,9295
2018-04-15,40.79313480986663,-73.97700369358063,9295
2018-04-15,40.79313480986663,-73.97700369358063,9296
2018-04-15,40.74937024193277,-73.99923384189606,9296
2018-04-15,40.74937024193277,-73.99923384189606,9297
2018-04-15,40.71291224,-74.01020234,9297
2018-04-15,40.74937024193277,-73.99923384189606,9298
2018-04-15,40.76341379,-73.99667444,9298
2018-04-15,40.74937024193277,-73.99923384189606,9299
2018-04-15,40.7454973,-74.00197139,9299
2018-04-15,40.74937024193277,-73.99923384189606,9300
2018-04-15,40.74173969,-73.99415556,9300
2018-04-15,40.718822,-73.99596,9301
2018-04-15,40.74937024193277,-73.99923384189606,9301
2018-04-15,40.74937024193277,-73.99923384189606,9302
2018-04-15,40.74238787,-73.99726235,9302
2018-04-15,40.74937024193277,-73.99923384189606,9303
2018-04-15,40.73971301,-73.99456405,9303
2018-04-15,40.74937024193277,-73.99923384189606,9304
2018-04-15,40.751551,-73.993934,9304
2018-04-15,40.74937024193277,-73.99923384189606,9305
2018-04-15,40.74901271,-73.98848395,9305
2018-04-15,40.74238787,-73.99726235,9306
2018-04-15,40.74937024193277,-73.99923384189606,9306
2018-04-15,40.71939226,-74.00247214,9307
2018-04-15,40.74937024193277,-73.99923384189606,9307
2018-04-15,40.75929124,-73.98859651,9308
2018-04-15,40.74937024193277,-73.99923384189606,9308
2018-04-15,40.72706363348306,-73.99662137031554,12421
2018-04-15,40.72229346,-73.99147535,12421
2018-04-15,40.75206862,-73.96784384,12422
2018-04-15,40.72706363348306,-73.99662137031554,12422
2018-04-15,40.72453734,-73.98185424,12423
2018-04-15,40.72706363348306,-73.99662137031554,12423
2018-04-15,40.72706363348306,-73.99662137031554,12424
2018-04-15,40.74294891660091,-74.00413691997528,12424
2018-04-15,40.72706363348306,-73.99662137031554,12425
2018-04-15,40.72307749068673,-73.98583620786667,12425
2018-04-15,40.73047747,-73.99906065,12426
2018-04-15,40.72706363348306,-73.99662137031554,12426
2018-04-15,40.72521311,-73.97768752,12427
