date,lat,lon,ind
2019-03-19,40.7162469,-74.0334588,574
2019-03-19,40.7162469,-74.0334588,574
2019-03-19,40.7162469,-74.0334588,575
2019-03-19,40.7162469,-74.0334588,575
2019-03-19,40.7162469,-74.0334588,576
2019-03-19,40.7141454,-74.0335519,576
2019-03-19,40.7162469,-74.0334588,577
2019-03-19,40.71958611647166,-74.04311746358871,577
2019-03-19,40.7162469,-74.0334588,578
2019-03-19,40.71458403535893,-74.04281705617905,578
2019-03-19,40.7162469,-74.0334588,579
2019-03-19,40.7141454,-74.0335519,579
2019-03-19,40.7162469,-74.0334588,580
2019-03-19,40.72152515,-74.046304543,580
2019-03-19,40.7162469,-74.0334588,581
2019-03-19,40.7211236,-74.03805095,581
2019-03-19,40.7162469,-74.0334588,582
2019-03-19,40.7124188237569,-74.03852552175522,582
2019-03-19,40.7162469,-74.0334588,583
2019-03-19,40.72152515,-74.046304543,583
2019-03-19,40.7162469,-74.0334588,584
2019-03-19,40.71848892,-74.047726625,584
2019-03-19,40.7162469,-74.0334588,585
2019-03-19,40.71848892,-74.047726625,585
2019-03-19,40.7162469,-74.0334588,586
2019-03-19,40.7124188237569,-74.03852552175522,586
2019-03-19,40.7124188237569,-74.03852552175522,587
2019-03-19,40.7162469,-74.0334588,587
2019-03-19,40.7162469,-74.0334588,588
2019-03-19,40.7112423,-74.0557013,588
2019-03-19,40.7162469,-74.0334588,589
2019-03-19,40.71958611647166,-74.04311746358871,589
2019-03-19,40.7162469,-74.0334588,590
2019-03-19,40.72165072487999,-74.04288411140442,590
2019-03-19,40.7162469,-74.0334588,591
2019-03-19,40.7192517,-74.034234,591
2019-03-19,40.7162469,-74.0334588,592
2019-03-19,40.742677141,-74.051788633,592
2019-03-19,40.7162469,-74.0334588,593
2019-03-19,40.7287448,-74.0321082,593
2019-03-19,40.7162469,-74.0334588,594
2019-03-19,40.7192517,-74.034234,594
2019-03-19,40.7211236,-74.03805095,595
2019-03-19,40.7162469,-74.0334588,595
2019-03-19,40.7162469,-74.0334588,596
2019-03-19,40.727595966,-74.044247311,596
2019-03-19,40.7162469,-74.0334588,597
2019-03-19,40.7124188237569,-74.03852552175522,597
2019-03-19,40.7162469,-74.0334588,598
2019-03-19,40.7141454,-74.0335519,598
2019-03-19,40.7162469,-74.0334588,599
2019-03-19,40.7112423,-74.0557013,599
2019-03-19,40.7162469,-74.0334588,600
2019-03-19,40.71958611647166,-74.04311746358871,600
2019-03-19,40.7162469,-74.0334588,601
2019-03-19,40.71517767732029,-74.03768330812454,601
2019-03-19,40.7162469,-74.0334588,602
2019-03-19,40.71958611647166,-74.04311746358871,602
2019-03-19,40.7287448,-74.0321082,603
2019-03-19,40.7162469,-74.0334588,603
2019-03-19,40.7162469,-74.0334588,604
2019-03-19,40.71649,-74.04105,604
2019-03-19,40.7162469,-74.0334588,605
2019-03-19,40.7124188237569,-74.03852552175522,605
2019-03-19,40.7162469,-74.0334588,606
2019-03-19,40.7124188237569,-74.03852552175522,606
2019-03-19,40.7162469,-74.0334588,607
2019-03-19,40.7211236,-74.03805095,607
2019-03-19,40.7162469,-74.0334588,608
2019-03-19,40.7124188237569,-74.03852552175522,608
2019-03-19,40.7162469,-74.0334588,609
2019-03-19,40.7287448,-74.0321082,609
2019-03-19,40.7162469,-74.0334588,610
2019-03-19,40.71958611647166,-74.04311746358871,610
2019-03-19,40.7162469,-74.0334588,611
2019-03-19,40.7211236,-74.03805095,611
2019-03-19,40.7162469,-74.0334588,612
2019-03-19,40.71649,-74.04105,612
2019-03-19,40.7162469,-74.0334588,613
2019-03-19,40.7177325,-74.043845,613
2019-03-19,40.7162469,-74.0334588,614
2019-03-19,40.72152515,-74.046304543,614
2019-03-19,40.7162469,-74.0334588,615
2019-03-19,40.7127742,-74.0364857,615
2019-03-19,40.7162469,-74.0334588,616
2019-03-19,40.7124188237569,-74.03852552175522,616
2019-03-19,40.7162469,-74.0334588,617
2019-03-19,40.7124188237569,-74.03852552175522,617
2019-03-19,40.7162469,-74.0334588,618
2019-03-19,40.7127742,-74.0364857,618
2019-03-19,40.7124188237569,-74.03852552175522,619
2019-03-19,40.7162469,-74.0334588,619
2019-03-19,40.7162469,-74.0334588,620
2019-03-19,40.7124188237569,-74.03852552175522,620
2019-03-19,40.71848892,-74.047726625,1280
2019-03-19,40.7141454,-74.0335519,1280
2019-03-19,40.7141454,-74.0335519,1281
2019-03-19,40.7253399253558,-74.06762212514877,1281
2019-03-19,40.7242941,-74.0354826,1282
2019-03-19,40.7141454,-74.0335519,1282
2019-03-19,40.7141454,-74.0335519,1283
2019-03-19,40.727595966,-74.044247311,1283
2019-03-19,40.7272235,-74.0337589,1284
2019-03-19,40.7141454,-74.0335519,1284
2019-03-19,40.7272235,-74.0337589,1285
2019-03-19,40.7141454,-74.0335519,1285
2019-03-19,40.71835519823214,-74.03891444206238,1286
2019-03-19,40.7141454,-74.0335519,1286
2019-03-19,40.7272235,-74.0337589,1287
