date,lat,lon,ind
2018-06-24,40.7162469,-74.0334588,1523
2018-06-24,40.71435836870427,-74.06661093235016,1523
2018-06-24,40.7192517,-74.034234,1524
2018-06-24,40.7162469,-74.0334588,1524
2018-06-24,40.7162469,-74.0334588,1525
2018-06-24,40.7127742,-74.0364857,1525
2018-06-24,40.7127742,-74.0364857,1526
2018-06-24,40.7162469,-74.0334588,1526
2018-06-24,40.7162469,-74.0334588,1527
2018-06-24,40.7127742,-74.0364857,1527
2018-06-24,40.7127742,-74.0364857,1528
2018-06-24,40.7162469,-74.0334588,1528
2018-06-24,40.7112423,-74.0557013,1529
2018-06-24,40.7162469,-74.0334588,1529
2018-06-24,40.7162469,-74.0334588,1530
2018-06-24,40.7162469,-74.0334588,1530
2018-06-24,40.71958611647166,-74.04311746358871,1531
2018-06-24,40.7162469,-74.0334588,1531
2018-06-24,40.7162469,-74.0334588,1532
2018-06-24,40.7177325,-74.043845,1532
2018-06-24,40.7162469,-74.0334588,1533
2018-06-24,40.7162469,-74.0334588,1533
2018-06-24,40.7162469,-74.0334588,1534
2018-06-24,40.7162469,-74.0334588,1534
2018-06-24,40.7162469,-74.0334588,1535
2018-06-24,40.727595966,-74.044247311,1535
2018-06-24,40.7162469,-74.0334588,1536
2018-06-24,40.742677141,-74.051788633,1536
2018-06-24,40.7162469,-74.0334588,1537
2018-06-24,40.727595966,-74.044247311,1537
2018-06-24,40.7162469,-74.0334588,1538
2018-06-24,40.727595966,-74.044247311,1538
2018-06-24,40.7162469,-74.0334588,1539
2018-06-24,40.71848892,-74.047726625,1539
2018-06-24,40.71848892,-74.047726625,1540
2018-06-24,40.7162469,-74.0334588,1540
2018-06-24,40.71653978099194,-74.0496379137039,1541
2018-06-24,40.7162469,-74.0334588,1541
2018-06-24,40.7272235,-74.0337589,1542
2018-06-24,40.7162469,-74.0334588,1542
2018-06-24,40.7162469,-74.0334588,1543
2018-06-24,40.7211236,-74.03805095,1543
2018-06-24,40.7162469,-74.0334588,1544
2018-06-24,40.7124188237569,-74.03852552175522,1544
2018-06-24,40.7162469,-74.0334588,1545
